Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Coll. of Humanities & Sciences,Communications & New Media,HS2903,Sporting Bodies,L1,9,158,9,0,149,0,0,0
Coll. of Humanities & Sciences,"English,Ling.&Theatre Studies",HS2912,Polymaths: Innovating Between Art and Science,L1,7,62,7,0,55,0,0,0
College of Design and Eng,Architecture,AR1101,Design I,D1,150,68,68,0,0,0,0,0
College of Design and Eng,Architecture,AR2101,Design 3,D1,161,106,106,0,0,0,0,0
College of Design and Eng,Architecture,AR2225,Reading Visual Images,L1,12,13,12,0,1,0,0,0
College of Design and Eng,Architecture,AR2228,History & Theory of Architecture II,L1,149,109,109,0,0,0,0,0
College of Design and Eng,Architecture,AR2328,Architectural Tectonics and Structural Systems,L1,123,67,67,0,0,0,0,0
College of Design and Eng,Architecture,AR3101,Design 5,D1,135,75,74,0,0,0,0,1
College of Design and Eng,Architecture,AR3223,Introduction to Urbanism,L1,134,83,82,0,0,0,1,0
College of Design and Eng,Architecture,AR5221,CONTEMPORARY THEORIES,L1,133,26,26,0,0,0,0,0
College of Design and Eng,Architecture,AR5321,Advanced Architectural Integration,L1,92,35,35,0,0,0,0,0
College of Design and Eng,Architecture,AR5423,Architectural Practice,L1,103,21,21,0,0,0,0,0
College of Design and Eng,Architecture,AR5601,Urban Design Theory and Praxis,L1,114,38,38,0,0,0,0,0
College of Design and Eng,Architecture,AR5801,Options Design Research Studio 1,D1,90,29,25,0,0,4,0,0
College of Design and Eng,Architecture,AR5951A,Topics in History and Theory of Architecture 1,L1,2,1,1,0,0,0,0,0
College of Design and Eng,Architecture,AR5951B,Topics in History & Theory of Architecture 2,L1,3,2,2,0,0,0,0,0
College of Design and Eng,Architecture,AR5951C,Topics in History and Theory of Architecture 3,L1,3,4,3,0,1,0,0,0
College of Design and Eng,Architecture,AR5951D,Topics in History & Theory of Architecture 4,E1,3,3,3,0,0,0,0,0
College of Design and Eng,Architecture,AR5952A,Topics in Urbanism 1,L1,3,4,3,0,1,0,0,0
College of Design and Eng,Architecture,AR5952B,Topics in Urbanism 2,L1,3,2,2,0,0,0,0,0
College of Design and Eng,Architecture,AR5952E,Topics in Urbanism 5,L1,5,2,2,0,0,0,0,0
College of Design and Eng,Architecture,AR5952G,Topics in Urbanism 7,L1,3,1,1,0,0,0,0,0
College of Design and Eng,Architecture,AR5953A,Topics in Design Technology 1,L1,3,3,3,0,0,0,0,0
College of Design and Eng,Architecture,AR5953B,Topics in Design Technology 2,L1,3,6,3,0,3,0,0,0
College of Design and Eng,Architecture,AR5953C,Topics in Design Technology 3,L1,3,10,3,0,7,0,0,0
College of Design and Eng,Architecture,AR5953D,Topics in Design Technology 4,E1,3,3,3,0,0,0,0,0
College of Design and Eng,Architecture,AR5955F,Topics in Research by Design 6,L1,3,4,3,0,1,0,0,0
College of Design and Eng,Architecture,DEP5101,Urban Analysis Workshop,L1,5,5,5,0,0,0,0,0
College of Design and Eng,Architecture,DEP5101A,Qualitative Methods for Urban Planning,L1,5,5,5,0,0,0,0,0
College of Design and Eng,Architecture,LA5222,Urban Ecology and Design,L1,35,7,7,0,0,0,0,0
College of Design and Eng,Architecture,LAD1001,Design 1,L1,2,1,1,0,0,0,0,0
College of Design and Eng,Architecture,LAD2004,Planting Design and Horticulture,L1,12,17,12,0,5,0,0,0
College of Design and Eng,Architecture,LAD2005,Introductory GIS for Landscape Architecture,L1,20,19,19,0,0,0,0,0
College of Design and Eng,Architecture,LAD2006,Design 3,L1,19,15,15,0,0,0,0,0
College of Design and Eng,Architecture,LAD3001,Design 5,L1,35,27,26,0,0,0,1,0
College of Design and Eng,Architecture,LAD3006,Basics of Ecology,L1,32,11,7,0,0,0,4,0
College of Design and Eng,Architecture,LAD4004,GeoDesign,L1,30,13,13,0,0,0,0,0
College of Design and Eng,Architecture,LAD4006,Digital Techniques In Landscape Architecture,L1,40,11,11,0,0,0,0,0
College of Design and Eng,Architecture,LAD4007,Political Eco and Land,L1,30,1,1,0,0,0,0,0
College of Design and Eng,Architecture,LAD4008,Design 7 (Emphasies on Ecological Design),L1,30,12,12,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4103,Assistive Technology for Persons with Disability,L1,35,27,27,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4301,Principles Of Tissue Engineering,L1,65,54,54,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4304,Engineering Strategies for Gene and Cell Manufacturing,L1,50,19,19,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4403,Cellular Bioengineering,L1,50,21,21,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4501,Engineering Biology,L1,67,33,33,0,0,0,0,0
College of Design and Eng,Biomedical Engineering,BN4701,Serious Games for Health,L1,43,42,42,0,0,0,0,0
College of Design and Eng,Built Environment,IPM1102,Infrastructure and Project Management Law,L1,95,42,42,0,0,0,0,0
College of Design and Eng,Built Environment,IPM2101,Introduction to Building Performance,L1,28,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,IPM2102,Construction Technology,L1,18,3,3,0,0,0,0,0
College of Design and Eng,Built Environment,IPM3101,Project Feasibility,L1,23,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,IPM3102,Infrastructure and Facilities Management,L1,26,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,PF1101,Fundamentals of Project Management,L1,807,471,471,1,0,0,0,0
College of Design and Eng,Built Environment,PF1107,Infrastructure and Project Management Law,L1,20,10,10,0,0,0,0,0
College of Design and Eng,Built Environment,PF2102,Structural Systems,L1,18,1,1,0,0,0,0,0
College of Design and Eng,Built Environment,PF2107,Construction Technology,L1,39,18,18,1,0,0,0,0
College of Design and Eng,Built Environment,PF2109,Project Feasibility,L1,10,4,4,0,0,0,0,0
College of Design and Eng,Built Environment,PF2205,Project Finance,L1,100,5,5,0,0,0,0,0
College of Design and Eng,Built Environment,PF3104,Project Execution,L1,42,3,3,0,0,0,0,0
College of Design and Eng,Built Environment,PF3105,Research Methods,L1,41,5,5,0,0,0,0,0
College of Design and Eng,Built Environment,PF3205,Advanced Measurement,L1,46,4,4,0,0,0,0,0
College of Design and Eng,Built Environment,PF3208,Project Leadership,L1,82,3,3,0,0,0,0,0
College of Design and Eng,Built Environment,PF3209,Building Information Modelling,L1,58,4,4,0,0,0,0,0
College of Design and Eng,Built Environment,PF3210,Total Building Performance,L1,53,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,PF3211,AI Applications for the Built Environment,L1,60,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,PF3307,Strategic Facilities Management,L1,51,2,2,0,0,0,0,0
College of Design and Eng,Built Environment,PF3504,Energy Management,L1,48,5,5,0,0,0,0,0
College of Design and Eng,Built Environment,PF4102,Contract and Procurement Management,L1,59,11,11,0,0,0,0,0
College of Design and Eng,Built Environment,PF4209,Construction Enterprise Management,L1,29,4,4,0,0,0,0,0
College of Design and Eng,Built Environment,PF4213,Building Energy Analysis and Simulation,L1,1,2,1,0,1,0,0,0
College of Design and Eng,Built Environment,PF4309,Infrastructure Operations and Maintenance,L1,36,5,5,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,CDE2501,Liveable Cities,L01,173,5,5,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,CDE3504,Smart Cities,L01,45,17,17,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,CDE3505,Planning and Governing Cities,L01,55,4,4,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,CDE4501,Topics in Challenges of Cities,L01,55,10,10,0,0,0,0,0
College of Design and Eng,CDE Dean's Office,EG1311,Design and Make,L1,51,58,51,0,7,0,0,0
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L1,105,79,78,2,0,0,0,1
College of Design and Eng,CDE Dean's Office,EG2401A,Engineering Professionalism,L2,59,163,59,0,104,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2103,Material and Energy Balances,L1,50,11,11,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2104,Chemical Engineering Thermodynamics,L1,65,25,25,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN2105,Reaction Engineering,L1,18,7,6,0,0,0,0,1
College of Design and Eng,Chemical & Biomolecular Eng,CN2106,Fluid Mechanics and Heat Transfer,L1,20,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S1,52,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3101A,Chemical Engineering Process Lab,S2,50,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3103,Mass Transfer and Separation Processes,L1,22,8,7,0,0,0,0,1
College of Design and Eng,Chemical & Biomolecular Eng,CN3104,Computer-Aided Chemical Process Simulation,L1,37,25,25,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN3135,"Process Safety, Health and Environment",L1,30,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4101,Process Control and Safety,L1,75,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4119,Final Year Design Project,L1,45,10,9,0,0,0,0,1
College of Design and Eng,Chemical & Biomolecular Eng,CN4122,Process Synthesis and Simulation,L1,20,12,12,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4203R,Polymer Engineering,L1,40,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4205R,Pinch Analysis and Process Integration,L1,23,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4215R,Food Technology and Engineering,L1,34,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4218,Particle Technology Fundamentals and Applications,L1,34,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN4233R,Good Manufacturing Practices in Pharmaceutical Industry,L1,4,11,4,0,7,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5173,DOWNSTREAM PROCESSING OF BIOCHEMICAL & PHARMACEUTICAL PRODUCTS,L1,14,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5190,Hydrogen Energy and Technology,L1,8,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,19,6,6,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5204,Green Chemical Process and Technology,L1,39,2,2,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5216,Electronic Materials and Energy Technologies,L1,23,1,1,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5246,Catalysis Science and Engineering,L1,11,3,3,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5251,Membrane Science & Technology,L1,17,1,1,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2134,Fluid Mechanics,L01,68,56,56,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE2407A,Uncertainty Analysis for Engineers,L01,540,433,431,0,0,0,2,0
College of Design and Eng,Civil & Environmental Eng,CE3001,Water-Food-Energy Nexus,L01,50,14,14,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3121,Transportation Engineering,L01,96,26,14,0,0,0,0,12
College of Design and Eng,Civil & Environmental Eng,CE3155A,Structural Behaviour,L01,110,54,54,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3155B,Structural Modelling,L01,109,52,52,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE3165,Structural Concrete Design,L01,108,67,67,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4104,B. Eng. Dissertation,L01,89,22,22,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE4221,Design of Land Transport Infrastructures,L01,20,5,5,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5113QA,Geotechnical Site Investigation,L01,24,10,10,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,CE5209,Transportation Data Analytics and Modeling,L01,24,15,15,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE3201,Air Quality in Changing Environments,L01,42,19,19,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE3401,Sustainable Urban Water Technologies,L01,41,2,2,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4501,Design Project,DL01,80,22,22,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE4502R,B. Eng. Dissertation,L01,80,20,20,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2012,Analytical Methods in Electrical and Computer Engineering,L01,20,21,20,0,1,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2023,Signals and Systems,P01,0,5,0,0,5,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2023,Signals and Systems,P02,30,18,17,1,0,0,1,0
College of Design and Eng,Electrical & Computer Eng,EE2026,Digital Design,L01,19,7,7,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2028,Microcontroller Programming and Interfacing,L01,5,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE2211,Introduction to Machine Learning,L01,171,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L01,6,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3031,Innovation & Enterprise I,L02,14,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3104C,Introduction to RF and Microwave Systems & Circuits,L01,30,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3105,Beyond Sky - New Space Technology and Applications,P01,34,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3305,Robotic System Design,L01,5,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3306,Introduction to Cyber Physical Systems,L01,19,19,19,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3331C,Feedback Control Systems,P01,20,11,11,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3408C,Integrated Analog Design,P01,16,9,9,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3431C,Microelectronics Materials and Devices,P01,57,7,7,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3731C,Signal Analytics,L01,13,10,10,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE3801,Data Engineering Principles,P01,34,28,28,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4031,Intellectual Property: Harnessing Innovation,L01,22,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4032,Blockchain Engineering,L01,11,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4101,RF Communications,P01,19,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4112,Radio Frequency Design and Systems,P01,14,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4204,Computer Networks,P01,79,16,16,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4211,Data Science for the Internet of Things,L01,25,16,16,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4303,Industrial Control Systems,P01,37,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4309,Robot Perception,L01,31,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4435,Modern Transistors and Memory Devices,P01,21,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4436,Fabrication Process Technology,L01,16,10,10,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4501,Power System Management And Protection,P01,20,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4502,Electric Drives & Control,P01,15,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4704,Image Processing and Analysis,P01,12,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE4705,Human-Robot Interaction,P01,18,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5139,Information Theory and its Applications,L01,3,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5502,MOS DEVICES,L01,3,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5518,VLSI DIGITAL CIRCUIT DESIGN,L01,3,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5731,Visual Computing,L01,3,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5907,Pattern Recognition,L01,5,2,2,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP1111,Engineering Principles In-Action,L1,50,40,40,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP2106,Principles of Continua,L1,14,7,7,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP2107,Numerical Methods and Statistics,L1,14,5,5,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP3201,Machine Learning in Robotics and Engineering,L1,10,3,3,0,0,0,0,0
College of Design and Eng,Engineering Science Programme,ESP4901,Research Project,L1,49,6,6,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE1111R,Industrial & Systems Engrg Principles & Practice I,L1,51,60,51,0,9,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE1111R,Industrial & Systems Engrg Principles & Practice I,L2,59,51,51,5,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2110,Operations Research I,L1,12,14,12,0,2,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L1,222,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE2141,Systems Thinking and Dynamics,L2,66,21,21,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3101,Statistics For Engineering Applications,L1,31,2,2,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3105,Fundamentals of Systems Engineering and Architecture,L1,32,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE3110R,Simulation,L1,33,4,4,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4211,Modelling & Analytics,L1,28,3,3,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4214,Revenue Management and Pricing Analytics,L1,24,2,2,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4215,Machine Learning for Industrial Engineering,L1,43,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4220,Supply Chain Modelling,L1,30,4,3,0,0,0,1,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE4248,Energy and Green Economy,L1,40,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE1001B,Materials Science & Engineering Principles & Practice 1,L1,35,4,3,0,0,0,0,1
College of Design and Eng,Materials Science & Eng,MLE2102,Principles of Renewable Energy,L1,40,4,4,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE2103A,Materials Kinetics & Processing,L1,63,41,41,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE2301,Introduction to Materials Science & Engineering,L1,30,7,7,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3101,Materials Characterization Laboratory,L1,64,40,40,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3101A,Materials Characterization,L1,64,43,43,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3103,Materials Design: Aerospace to Biomedical Applications,L1,50,19,19,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3104,Polymeric and Composite Materials,L1,40,6,6,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3202,Materials for Biointerfaces,L1,50,8,8,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE3203,Engineering Materials,L1,40,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4201,Advanced Materials Characterisation,L1,40,2,2,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4210,Materials for energy storage and conversion,L1,30,16,16,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4212,Advanced Structural Materials,L1,40,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4213,Innovation & Product Development for Material Engineers,L1,57,10,10,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4219,Materials for Optics: from Quantum Light to Nanodevices,L1,40,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4220,Two-Dimensional Materials,L1,40,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4221,Emerging materials for renewable fuels and clean water,L1,20,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE4228,Materials For Robotic Sensing And Actuation,L1,49,3,3,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE5104,PHYSICAL PROPERTIES OF MATERIALS,L1,5,1,1,0,0,0,0,0
College of Design and Eng,Materials Science & Eng,MLE5216,Introduction to Microscopy for Materials Research,L1,5,3,3,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P1,22,44,22,0,22,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P2,26,27,26,0,1,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P3,26,24,24,2,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P4,28,26,26,2,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P5,28,27,27,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P6,26,26,26,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P7,28,24,24,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME1102,Engineering Principles and Practice I,P8,28,25,25,2,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2102,Engineering Innovation and Modelling,P1,79,79,79,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2112,Strength of Materials,L1,30,22,22,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2115,Mechanics Of Machines,L1,59,19,19,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2121,Engineering Thermodynamics and Heat Transfer,L1,57,17,17,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2134,Fluid Mechanics I,L1,22,22,22,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2142,Feedback Control Systems,L1,42,17,17,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME2162,MANUFACTURING PROCESSES,L1,21,18,18,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3122,Heat Transfer,L1,35,4,4,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3163,Introduction to Cyber Physical Systems,L01,10,10,10,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3211,Mechanics Of Solids,L1,16,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3242,Automation,L1,40,15,15,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3243,Robotic System Design,L01,0,5,0,0,5,0,0,0
College of Design and Eng,Mechanical Engineering,ME3252,Materials for Mechanical Engineering,L1,24,24,24,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3261,Computer-Aided Design And Manufacturing,L1,28,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME3263,Design For Manufacturing And Assembly,L1,42,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101A,Bachelor Of Engineering Dissertation,L1,329,42,42,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4101B,Mechanical Systems Design,L1,98,15,15,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXA1,12,12,12,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXA2,3,3,3,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB1,31,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4102,Standards in Mechanical Engineering,PXB2,6,2,2,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4103,Mechanical Engineering and Society,L1,123,13,13,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4223,Thermal Environmental Engineering,L1,31,8,8,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4226,Energy and Thermal Systems,L1,34,15,15,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4233,Computational Methods In Fluid Mechanics,L1,33,6,6,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4241,"Aircraft Performance, Stability and Control",L1,3,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4245,Robot Mechanics and Control,L1,24,13,13,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4248,Manufacturing Simulation and Data Communication,L1,32,4,4,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4252,Nanomaterials for Energy Engineering,L1,58,1,1,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME4291,Finite Element Analysis,L1,24,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L1,22,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L2,24,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L3,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L5,24,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB1201,Bahasa Indonesia 1,L8,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L2,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB2201,Bahasa Indonesia 2,L3,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3201,Bahasa Indonesia 3,L1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB3202,Bahasa Indonesia 4,L1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAB4201HM,Bahasa Indonesia 5,L1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L1,9,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L3,18,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L7,18,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC1201,Chinese 1,L8,15,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L2,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC2201,Chinese 2,L3,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAC3201,Chinese 3,L1,23,1,1,0,0,0,0,0
